sequence_id,active_region,sequence_name,sequence_path,num_images,last_image_path,label_index,label_name,label_status
12626/2017_01_18_18_39_00_7,12626,2017_01_18_18_39_00_7,data\raw\SDOBenchmark_full\training\12626\2017_01_18_18_39_00_7,40,data\raw\SDOBenchmark_full\training\12626\2017_01_18_18_39_00_7\2017-01-23T093438__1700.jpg,1,QUIET,resolved
12342/2015_05_17_13_15_01_1,12342,2015_05_17_13_15_01_1,data\raw\SDOBenchmark_full\training\12342\2015_05_17_13_15_01_1,40,data\raw\SDOBenchmark_full\training\12342\2015_05_17_13_15_01_1\2015-05-18T104900__1700.jpg,1,QUIET,resolved
12626/2017_01_18_18_39_00_1,12626,2017_01_18_18_39_00_1,data\raw\SDOBenchmark_full\training\12626\2017_01_18_18_39_00_1,40,data\raw\SDOBenchmark_full\training\12626\2017_01_18_18_39_00_1\2017-01-19T103453__1700.jpg,1,QUIET,resolved
12434/2015_10_14_23_31_01_0,12434,2015_10_14_23_31_01_0,data\raw\SDOBenchmark_full\training\12434\2015_10_14_23_31_01_0,40,data\raw\SDOBenchmark_full\training\12434\2015_10_14_23_31_01_0\2015-10-14T232101__1700.jpg,0,FLARE,resolved
12645/2017_04_03_23_42_01_1,12645,2017_04_03_23_42_01_1,data\raw\SDOBenchmark_full\training\12645\2017_04_03_23_42_01_1,40,data\raw\SDOBenchmark_full\training\12645\2017_04_03_23_42_01_1\2017-04-04T233200__1700.jpg,1,QUIET,resolved
12381/2015_07_10_03_37_00_2,12381,2015_07_10_03_37_00_2,data\raw\SDOBenchmark_full\training\12381\2015_07_10_03_37_00_2,40,data\raw\SDOBenchmark_full\training\12381\2015_07_10_03_37_00_2\2015-07-11T033300__1700.jpg,1,QUIET,resolved
12403/2015_08_21_21_24_01_1,12403,2015_08_21_21_24_01_1,data\raw\SDOBenchmark_full\training\12403\2015_08_21_21_24_01_1,40,data\raw\SDOBenchmark_full\training\12403\2015_08_21_21_24_01_1\2015-08-22T211400__1700.jpg,0,FLARE,resolved
12157/2014_09_05_12_00_00_0,12157,2014_09_05_12_00_00_0,data\raw\SDOBenchmark_full\training\12157\2014_09_05_12_00_00_0,38,data\raw\SDOBenchmark_full\training\12157\2014_09_05_12_00_00_0\2014-09-05T115000__1700.jpg,1,QUIET,resolved
12585/2016_09_03_18_17_01_0,12585,2016_09_03_18_17_01_0,data\raw\SDOBenchmark_full\training\12585\2016_09_03_18_17_01_0,40,data\raw\SDOBenchmark_full\training\12585\2016_09_03_18_17_01_0\2016-09-03T180701__1700.jpg,1,QUIET,resolved
11459/2012_04_26_21_05_01_0,11459,2012_04_26_21_05_01_0,data\raw\SDOBenchmark_full\training\11459\2012_04_26_21_05_01_0,38,data\raw\SDOBenchmark_full\training\11459\2012_04_26_21_05_01_0\2012-04-26T205501__1700.jpg,1,QUIET,resolved
11958/2014_01_18_12_00_00_0,11958,2014_01_18_12_00_00_0,data\raw\SDOBenchmark_full\training\11958\2014_01_18_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11958\2014_01_18_12_00_00_0\2014-01-18T115000__1700.jpg,1,QUIET,resolved
12524/2016_03_23_17_02_01_1,12524,2016_03_23_17_02_01_1,data\raw\SDOBenchmark_full\training\12524\2016_03_23_17_02_01_1,40,data\raw\SDOBenchmark_full\training\12524\2016_03_23_17_02_01_1\2016-03-24T165200__1700.jpg,1,QUIET,resolved
11949/2014_01_09_12_00_00_5,11949,2014_01_09_12_00_00_5,data\raw\SDOBenchmark_full\training\11949\2014_01_09_12_00_00_5,40,data\raw\SDOBenchmark_full\training\11949\2014_01_09_12_00_00_5\2014-01-17T191115__1700.jpg,1,QUIET,resolved
11504/2012_06_11_06_43_01_0,11504,2012_06_11_06_43_01_0,data\raw\SDOBenchmark_full\training\11504\2012_06_11_06_43_01_0,40,data\raw\SDOBenchmark_full\training\11504\2012_06_11_06_43_01_0\2012-06-11T063301__1700.jpg,1,QUIET,resolved
12546/2016_05_21_14_03_12_0,12546,2016_05_21_14_03_12_0,data\raw\SDOBenchmark_full\training\12546\2016_05_21_14_03_12_0,40,data\raw\SDOBenchmark_full\training\12546\2016_05_21_14_03_12_0\2016-05-21T135312__1700.jpg,1,QUIET,resolved
12028/2014_04_02_12_00_00_4,12028,2014_04_02_12_00_00_4,data\raw\SDOBenchmark_full\training\12028\2014_04_02_12_00_00_4,40,data\raw\SDOBenchmark_full\training\12028\2014_04_02_12_00_00_4\2014-04-04T130011__1700.jpg,1,QUIET,resolved
11654/2013_01_11_15_17_06_0,11654,2013_01_11_15_17_06_0,data\raw\SDOBenchmark_full\training\11654\2013_01_11_15_17_06_0,40,data\raw\SDOBenchmark_full\training\11654\2013_01_11_15_17_06_0\2013-01-11T150706__1700.jpg,1,QUIET,resolved
11998/2014_03_06_12_00_00_0,11998,2014_03_06_12_00_00_0,data\raw\SDOBenchmark_full\training\11998\2014_03_06_12_00_00_0,38,data\raw\SDOBenchmark_full\training\11998\2014_03_06_12_00_00_0\2014-03-06T115000__1700.jpg,1,QUIET,resolved
11418/2012_02_13_21_55_00_8,11418,2012_02_13_21_55_00_8,data\raw\SDOBenchmark_full\training\11418\2012_02_13_21_55_00_8,40,data\raw\SDOBenchmark_full\training\11418\2012_02_13_21_55_00_8\2012-02-19T112838__1700.jpg,1,QUIET,resolved
11562/2012_09_08_18_03_00_2,11562,2012_09_08_18_03_00_2,data\raw\SDOBenchmark_full\training\11562\2012_09_08_18_03_00_2,40,data\raw\SDOBenchmark_full\training\11562\2012_09_08_18_03_00_2\2012-09-09T234959__1700.jpg,1,QUIET,resolved
11699/2013_03_18_12_00_00_1,11699,2013_03_18_12_00_00_1,data\raw\SDOBenchmark_full\training\11699\2013_03_18_12_00_00_1,40,data\raw\SDOBenchmark_full\training\11699\2013_03_18_12_00_00_1\2013-03-19T003912__1700.jpg,1,QUIET,resolved
11410/2012_02_02_04_47_01_0,11410,2012_02_02_04_47_01_0,data\raw\SDOBenchmark_full\training\11410\2012_02_02_04_47_01_0,40,data\raw\SDOBenchmark_full\training\11410\2012_02_02_04_47_01_0\2012-02-02T043701__1700.jpg,1,QUIET,resolved
11654/2013_01_18_17_51_25_0,11654,2013_01_18_17_51_25_0,data\raw\SDOBenchmark_full\training\11654\2013_01_18_17_51_25_0,40,data\raw\SDOBenchmark_full\training\11654\2013_01_18_17_51_25_0\2013-01-18T174125__1700.jpg,1,QUIET,resolved
11389/2012_01_02_20_53_01_0,11389,2012_01_02_20_53_01_0,data\raw\SDOBenchmark_full\training\11389\2012_01_02_20_53_01_0,40,data\raw\SDOBenchmark_full\training\11389\2012_01_02_20_53_01_0\2012-01-02T204301__1700.jpg,1,QUIET,resolved
12318/2015_04_06_13_10_00_1,12318,2015_04_06_13_10_00_1,data\raw\SDOBenchmark_full\training\12318\2015_04_06_13_10_00_1,40,data\raw\SDOBenchmark_full\training\12318\2015_04_06_13_10_00_1\2015-04-07T022400__1700.jpg,1,QUIET,resolved
11937/2014_01_02_18_35_01_0,11937,2014_01_02_18_35_01_0,data\raw\SDOBenchmark_full\training\11937\2014_01_02_18_35_01_0,40,data\raw\SDOBenchmark_full\training\11937\2014_01_02_18_35_01_0\2014-01-02T182501__1700.jpg,1,QUIET,resolved
11433/2012_03_15_07_50_01_0,11433,2012_03_15_07_50_01_0,data\raw\SDOBenchmark_full\training\11433\2012_03_15_07_50_01_0,38,data\raw\SDOBenchmark_full\training\11433\2012_03_15_07_50_01_0\2012-03-15T074001__1700.jpg,1,QUIET,resolved
12157/2014_09_05_17_09_01_0,12157,2014_09_05_17_09_01_0,data\raw\SDOBenchmark_full\training\12157\2014_09_05_17_09_01_0,40,data\raw\SDOBenchmark_full\training\12157\2014_09_05_17_09_01_0\2014-09-05T165901__1700.jpg,0,FLARE,resolved
12390/2015_07_30_04_02_01_1,12390,2015_07_30_04_02_01_1,data\raw\SDOBenchmark_full\training\12390\2015_07_30_04_02_01_1,38,data\raw\SDOBenchmark_full\training\12390\2015_07_30_04_02_01_1\2015-07-31T035200__1700.jpg,1,QUIET,resolved
12465/2015_12_11_17_24_27_0,12465,2015_12_11_17_24_27_0,data\raw\SDOBenchmark_full\training\12465\2015_12_11_17_24_27_0,40,data\raw\SDOBenchmark_full\training\12465\2015_12_11_17_24_27_0\2015-12-11T171427__1700.jpg,1,QUIET,resolved
11486/2012_05_19_12_00_00_1,11486,2012_05_19_12_00_00_1,data\raw\SDOBenchmark_full\training\11486\2012_05_19_12_00_00_1,40,data\raw\SDOBenchmark_full\training\11486\2012_05_19_12_00_00_1\2012-05-19T235000__1700.jpg,1,QUIET,resolved
12464/2015_12_06_15_21_00_0,12464,2015_12_06_15_21_00_0,data\raw\SDOBenchmark_full\training\12464\2015_12_06_15_21_00_0,40,data\raw\SDOBenchmark_full\training\12464\2015_12_06_15_21_00_0\2015-12-06T151100__1700.jpg,1,QUIET,resolved
12436/2015_10_27_20_28_00_0,12436,2015_10_27_20_28_00_0,data\raw\SDOBenchmark_full\training\12436\2015_10_27_20_28_00_0,40,data\raw\SDOBenchmark_full\training\12436\2015_10_27_20_28_00_0\2015-10-27T201800__1700.jpg,1,QUIET,resolved
12644/2017_03_29_23_44_55_1,12644,2017_03_29_23_44_55_1,data\raw\SDOBenchmark_full\training\12644\2017_03_29_23_44_55_1,40,data\raw\SDOBenchmark_full\training\12644\2017_03_29_23_44_55_1\2017-03-30T133105__1700.jpg,1,QUIET,resolved
12086/2014_06_10_12_00_00_2,12086,2014_06_10_12_00_00_2,data\raw\SDOBenchmark_full\training\12086\2014_06_10_12_00_00_2,40,data\raw\SDOBenchmark_full\training\12086\2014_06_10_12_00_00_2\2014-06-13T191259__1700.jpg,1,QUIET,resolved
12150/2014_08_24_01_15_01_0,12150,2014_08_24_01_15_01_0,data\raw\SDOBenchmark_full\training\12150\2014_08_24_01_15_01_0,40,data\raw\SDOBenchmark_full\training\12150\2014_08_24_01_15_01_0\2014-08-24T010501__1700.jpg,1,QUIET,resolved
11843/2013_09_21_07_41_00_0,11843,2013_09_21_07_41_00_0,data\raw\SDOBenchmark_full\training\11843\2013_09_21_07_41_00_0,36,data\raw\SDOBenchmark_full\training\11843\2013_09_21_07_41_00_0\2013-09-21T073100__1700.jpg,1,QUIET,resolved
12535/2016_04_27_06_02_01_1,12535,2016_04_27_06_02_01_1,data\raw\SDOBenchmark_full\training\12535\2016_04_27_06_02_01_1,35,data\raw\SDOBenchmark_full\training\12535\2016_04_27_06_02_01_1\2016-04-28T055200__1700.jpg,1,QUIET,resolved
11553/2012_09_02_10_25_59_0,11553,2012_09_02_10_25_59_0,data\raw\SDOBenchmark_full\training\11553\2012_09_02_10_25_59_0,40,data\raw\SDOBenchmark_full\training\11553\2012_09_02_10_25_59_0\2012-09-02T101559__1700.jpg,1,QUIET,resolved
11626/2012_12_05_12_00_00_0,11626,2012_12_05_12_00_00_0,data\raw\SDOBenchmark_full\training\11626\2012_12_05_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11626\2012_12_05_12_00_00_0\2012-12-05T115000__1700.jpg,1,QUIET,resolved
11423/2012_02_28_14_28_01_0,11423,2012_02_28_14_28_01_0,data\raw\SDOBenchmark_full\training\11423\2012_02_28_14_28_01_0,40,data\raw\SDOBenchmark_full\training\11423\2012_02_28_14_28_01_0\2012-02-28T141801__1700.jpg,1,QUIET,resolved
12681/2017_09_24_02_35_01_0,12681,2017_09_24_02_35_01_0,data\raw\SDOBenchmark_full\training\12681\2017_09_24_02_35_01_0,40,data\raw\SDOBenchmark_full\training\12681\2017_09_24_02_35_01_0\2017-09-24T022501__1700.jpg,1,QUIET,resolved
12500/2016_02_15_01_21_00_0,12500,2016_02_15_01_21_00_0,data\raw\SDOBenchmark_full\training\12500\2016_02_15_01_21_00_0,40,data\raw\SDOBenchmark_full\training\12500\2016_02_15_01_21_00_0\2016-02-15T011100__1700.jpg,1,QUIET,resolved
11953/2014_01_18_02_31_00_0,11953,2014_01_18_02_31_00_0,data\raw\SDOBenchmark_full\training\11953\2014_01_18_02_31_00_0,40,data\raw\SDOBenchmark_full\training\11953\2014_01_18_02_31_00_0\2014-01-18T022100__1700.jpg,1,QUIET,resolved
11504/2012_06_14_08_10_00_0,11504,2012_06_14_08_10_00_0,data\raw\SDOBenchmark_full\training\11504\2012_06_14_08_10_00_0,40,data\raw\SDOBenchmark_full\training\11504\2012_06_14_08_10_00_0\2012-06-14T080000__1700.jpg,0,FLARE,resolved
11428/2012_03_08_02_56_00_1,11428,2012_03_08_02_56_00_1,data\raw\SDOBenchmark_full\training\11428\2012_03_08_02_56_00_1,40,data\raw\SDOBenchmark_full\training\11428\2012_03_08_02_56_00_1\2012-03-08T201200__1700.jpg,1,QUIET,resolved
12227/2014_12_03_12_00_00_7,12227,2014_12_03_12_00_00_7,data\raw\SDOBenchmark_full\training\12227\2014_12_03_12_00_00_7,40,data\raw\SDOBenchmark_full\training\12227\2014_12_03_12_00_00_7\2014-12-07T051453__1700.jpg,1,QUIET,resolved
12248/2014_12_27_17_59_01_0,12248,2014_12_27_17_59_01_0,data\raw\SDOBenchmark_full\training\12248\2014_12_27_17_59_01_0,40,data\raw\SDOBenchmark_full\training\12248\2014_12_27_17_59_01_0\2014-12-27T174901__1700.jpg,1,QUIET,resolved
11909/2013_12_09_03_42_00_0,11909,2013_12_09_03_42_00_0,data\raw\SDOBenchmark_full\training\11909\2013_12_09_03_42_00_0,40,data\raw\SDOBenchmark_full\training\11909\2013_12_09_03_42_00_0\2013-12-09T033200__1700.jpg,1,QUIET,resolved
11593/2012_10_23_01_26_01_0,11593,2012_10_23_01_26_01_0,data\raw\SDOBenchmark_full\training\11593\2012_10_23_01_26_01_0,40,data\raw\SDOBenchmark_full\training\11593\2012_10_23_01_26_01_0\2012-10-23T011601__1700.jpg,1,QUIET,resolved
12020/2014_03_28_12_00_00_0,12020,2014_03_28_12_00_00_0,data\raw\SDOBenchmark_full\training\12020\2014_03_28_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12020\2014_03_28_12_00_00_0\2014-03-28T115000__1700.jpg,1,QUIET,resolved
12177/2014_10_05_13_44_00_0,12177,2014_10_05_13_44_00_0,data\raw\SDOBenchmark_full\training\12177\2014_10_05_13_44_00_0,40,data\raw\SDOBenchmark_full\training\12177\2014_10_05_13_44_00_0\2014-10-05T133400__1700.jpg,1,QUIET,resolved
12234/2014_12_11_14_40_01_0,12234,2014_12_11_14_40_01_0,data\raw\SDOBenchmark_full\training\12234\2014_12_11_14_40_01_0,40,data\raw\SDOBenchmark_full\training\12234\2014_12_11_14_40_01_0\2014-12-11T143001__1700.jpg,1,QUIET,resolved
12174/2014_09_23_12_00_00_1,12174,2014_09_23_12_00_00_1,data\raw\SDOBenchmark_full\training\12174\2014_09_23_12_00_00_1,40,data\raw\SDOBenchmark_full\training\12174\2014_09_23_12_00_00_1\2014-09-24T235000__1700.jpg,1,QUIET,resolved
12544/2016_05_15_15_50_01_1,12544,2016_05_15_15_50_01_1,data\raw\SDOBenchmark_full\training\12544\2016_05_15_15_50_01_1,40,data\raw\SDOBenchmark_full\training\12544\2016_05_15_15_50_01_1\2016-05-16T073134__1700.jpg,1,QUIET,resolved
12159/2014_09_08_02_04_00_0,12159,2014_09_08_02_04_00_0,data\raw\SDOBenchmark_full\training\12159\2014_09_08_02_04_00_0,40,data\raw\SDOBenchmark_full\training\12159\2014_09_08_02_04_00_0\2014-09-08T015400__1700.jpg,1,QUIET,resolved
12468/2015_12_14_22_00_01_0,12468,2015_12_14_22_00_01_0,data\raw\SDOBenchmark_full\training\12468\2015_12_14_22_00_01_0,40,data\raw\SDOBenchmark_full\training\12468\2015_12_14_22_00_01_0\2015-12-14T215001__1700.jpg,1,QUIET,resolved
11688/2013_03_04_12_00_00_6,11688,2013_03_04_12_00_00_6,data\raw\SDOBenchmark_full\training\11688\2013_03_04_12_00_00_6,38,data\raw\SDOBenchmark_full\training\11688\2013_03_04_12_00_00_6\2013-03-07T115000__1700.jpg,1,QUIET,resolved
12036/2014_04_17_13_03_01_0,12036,2014_04_17_13_03_01_0,data\raw\SDOBenchmark_full\training\12036\2014_04_17_13_03_01_0,40,data\raw\SDOBenchmark_full\training\12036\2014_04_17_13_03_01_0\2014-04-17T125301__1700.jpg,0,FLARE,resolved
11836/2013_09_06_23_13_00_0,11836,2013_09_06_23_13_00_0,data\raw\SDOBenchmark_full\training\11836\2013_09_06_23_13_00_0,40,data\raw\SDOBenchmark_full\training\11836\2013_09_06_23_13_00_0\2013-09-06T230300__1700.jpg,1,QUIET,resolved
11651/2013_01_05_12_00_00_1,11651,2013_01_05_12_00_00_1,data\raw\SDOBenchmark_full\training\11651\2013_01_05_12_00_00_1,40,data\raw\SDOBenchmark_full\training\11651\2013_01_05_12_00_00_1\2013-01-06T075040__1700.jpg,1,QUIET,resolved
12415/2015_09_18_13_19_18_0,12415,2015_09_18_13_19_18_0,data\raw\SDOBenchmark_full\training\12415\2015_09_18_13_19_18_0,40,data\raw\SDOBenchmark_full\training\12415\2015_09_18_13_19_18_0\2015-09-18T130918__1700.jpg,1,QUIET,resolved
12096/2014_06_30_21_52_00_0,12096,2014_06_30_21_52_00_0,data\raw\SDOBenchmark_full\training\12096\2014_06_30_21_52_00_0,40,data\raw\SDOBenchmark_full\training\12096\2014_06_30_21_52_00_0\2014-06-30T214200__1700.jpg,1,QUIET,resolved
11661/2013_01_24_20_31_01_1,11661,2013_01_24_20_31_01_1,data\raw\SDOBenchmark_full\training\11661\2013_01_24_20_31_01_1,40,data\raw\SDOBenchmark_full\training\11661\2013_01_24_20_31_01_1\2013-01-25T202100__1700.jpg,1,QUIET,resolved
12686/2017_10_28_00_44_00_2,12686,2017_10_28_00_44_00_2,data\raw\SDOBenchmark_full\training\12686\2017_10_28_00_44_00_2,40,data\raw\SDOBenchmark_full\training\12686\2017_10_28_00_44_00_2\2017-10-29T162326__1700.jpg,1,QUIET,resolved
12674/2017_08_30_18_49_59_0,12674,2017_08_30_18_49_59_0,data\raw\SDOBenchmark_full\training\12674\2017_08_30_18_49_59_0,38,data\raw\SDOBenchmark_full\training\12674\2017_08_30_18_49_59_0\2017-08-30T183959__1700.jpg,1,QUIET,resolved
11594/2012_10_18_18_51_01_0,11594,2012_10_18_18_51_01_0,data\raw\SDOBenchmark_full\training\11594\2012_10_18_18_51_01_0,40,data\raw\SDOBenchmark_full\training\11594\2012_10_18_18_51_01_0\2012-10-18T184101__1700.jpg,1,QUIET,resolved
11765/2013_06_09_12_18_01_0,11765,2013_06_09_12_18_01_0,data\raw\SDOBenchmark_full\training\11765\2013_06_09_12_18_01_0,40,data\raw\SDOBenchmark_full\training\11765\2013_06_09_12_18_01_0\2013-06-09T120801__1700.jpg,1,QUIET,resolved
11667/2013_02_07_02_56_40_0,11667,2013_02_07_02_56_40_0,data\raw\SDOBenchmark_full\training\11667\2013_02_07_02_56_40_0,40,data\raw\SDOBenchmark_full\training\11667\2013_02_07_02_56_40_0\2013-02-07T024640__1700.jpg,1,QUIET,resolved
11423/2012_02_25_04_10_01_0,11423,2012_02_25_04_10_01_0,data\raw\SDOBenchmark_full\training\11423\2012_02_25_04_10_01_0,40,data\raw\SDOBenchmark_full\training\11423\2012_02_25_04_10_01_0\2012-02-25T040001__1700.jpg,1,QUIET,resolved
12671/2017_08_17_02_37_01_0,12671,2017_08_17_02_37_01_0,data\raw\SDOBenchmark_full\training\12671\2017_08_17_02_37_01_0,40,data\raw\SDOBenchmark_full\training\12671\2017_08_17_02_37_01_0\2017-08-17T022701__1700.jpg,1,QUIET,resolved
12028/2014_04_02_12_00_00_6,12028,2014_04_02_12_00_00_6,data\raw\SDOBenchmark_full\training\12028\2014_04_02_12_00_00_6,40,data\raw\SDOBenchmark_full\training\12028\2014_04_02_12_00_00_6\2014-04-05T152959__1700.jpg,1,QUIET,resolved
11679/2013_02_20_12_00_00_0,11679,2013_02_20_12_00_00_0,data\raw\SDOBenchmark_full\training\11679\2013_02_20_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11679\2013_02_20_12_00_00_0\2013-02-20T115000__1700.jpg,1,QUIET,resolved
11535/2012_08_10_09_08_01_0,11535,2012_08_10_09_08_01_0,data\raw\SDOBenchmark_full\training\11535\2012_08_10_09_08_01_0,40,data\raw\SDOBenchmark_full\training\11535\2012_08_10_09_08_01_0\2012-08-10T085801__1700.jpg,1,QUIET,resolved
12172/2014_09_23_23_25_56_1,12172,2014_09_23_23_25_56_1,data\raw\SDOBenchmark_full\training\12172\2014_09_23_23_25_56_1,40,data\raw\SDOBenchmark_full\training\12172\2014_09_23_23_25_56_1\2014-09-24T174000__1700.jpg,1,QUIET,resolved
12339/2015_05_12_11_11_01_1,12339,2015_05_12_11_11_01_1,data\raw\SDOBenchmark_full\training\12339\2015_05_12_11_11_01_1,20,data\raw\SDOBenchmark_full\training\12339\2015_05_12_11_11_01_1\2015-05-13T110100__1700.jpg,1,QUIET,resolved
12221/2014_11_28_22_46_01_1,12221,2014_11_28_22_46_01_1,data\raw\SDOBenchmark_full\training\12221\2014_11_28_22_46_01_1,40,data\raw\SDOBenchmark_full\training\12221\2014_11_28_22_46_01_1\2014-11-29T170851__1700.jpg,1,QUIET,resolved
12476/2016_01_05_16_59_00_0,12476,2016_01_05_16_59_00_0,data\raw\SDOBenchmark_full\training\12476\2016_01_05_16_59_00_0,40,data\raw\SDOBenchmark_full\training\12476\2016_01_05_16_59_00_0\2016-01-05T164900__1700.jpg,1,QUIET,resolved
12035/2014_04_21_08_03_01_0,12035,2014_04_21_08_03_01_0,data\raw\SDOBenchmark_full\training\12035\2014_04_21_08_03_01_0,40,data\raw\SDOBenchmark_full\training\12035\2014_04_21_08_03_01_0\2014-04-21T075301__1700.jpg,1,QUIET,resolved
12079/2014_06_09_00_01_00_2,12079,2014_06_09_00_01_00_2,data\raw\SDOBenchmark_full\training\12079\2014_06_09_00_01_00_2,40,data\raw\SDOBenchmark_full\training\12079\2014_06_09_00_01_00_2\2014-06-10T064847__1700.jpg,1,QUIET,resolved
12172/2014_09_30_03_06_01_1,12172,2014_09_30_03_06_01_1,data\raw\SDOBenchmark_full\training\12172\2014_09_30_03_06_01_1,40,data\raw\SDOBenchmark_full\training\12172\2014_09_30_03_06_01_1\2014-10-01T025600__1700.jpg,1,QUIET,resolved
11654/2013_01_11_09_13_44_0,11654,2013_01_11_09_13_44_0,data\raw\SDOBenchmark_full\training\11654\2013_01_11_09_13_44_0,40,data\raw\SDOBenchmark_full\training\11654\2013_01_11_09_13_44_0\2013-01-11T090344__1700.jpg,0,FLARE,resolved
11828/2013_08_23_22_07_00_1,11828,2013_08_23_22_07_00_1,data\raw\SDOBenchmark_full\training\11828\2013_08_23_22_07_00_1,40,data\raw\SDOBenchmark_full\training\11828\2013_08_23_22_07_00_1\2013-08-24T213855__1700.jpg,1,QUIET,resolved
12463/2015_12_05_16_29_00_0,12463,2015_12_05_16_29_00_0,data\raw\SDOBenchmark_full\training\12463\2015_12_05_16_29_00_0,40,data\raw\SDOBenchmark_full\training\12463\2015_12_05_16_29_00_0\2015-12-05T161900__1700.jpg,1,QUIET,resolved
11731/2013_04_28_22_01_01_0,11731,2013_04_28_22_01_01_0,data\raw\SDOBenchmark_full\training\11731\2013_04_28_22_01_01_0,40,data\raw\SDOBenchmark_full\training\11731\2013_04_28_22_01_01_0\2013-04-28T215101__1700.jpg,1,QUIET,resolved
12470/2015_12_18_10_51_01_0,12470,2015_12_18_10_51_01_0,data\raw\SDOBenchmark_full\training\12470\2015_12_18_10_51_01_0,40,data\raw\SDOBenchmark_full\training\12470\2015_12_18_10_51_01_0\2015-12-18T104101__1700.jpg,1,QUIET,resolved
12692/2017_12_22_02_59_02_0,12692,2017_12_22_02_59_02_0,data\raw\SDOBenchmark_full\training\12692\2017_12_22_02_59_02_0,40,data\raw\SDOBenchmark_full\training\12692\2017_12_22_02_59_02_0\2017-12-22T024902__1700.jpg,1,QUIET,resolved
12360/2015_06_08_03_53_01_1,12360,2015_06_08_03_53_01_1,data\raw\SDOBenchmark_full\training\12360\2015_06_08_03_53_01_1,40,data\raw\SDOBenchmark_full\training\12360\2015_06_08_03_53_01_1\2015-06-09T034300__1700.jpg,1,QUIET,resolved
11638/2012_12_30_19_33_00_1,11638,2012_12_30_19_33_00_1,data\raw\SDOBenchmark_full\training\11638\2012_12_30_19_33_00_1,40,data\raw\SDOBenchmark_full\training\11638\2012_12_30_19_33_00_1\2013-01-01T020116__1700.jpg,1,QUIET,resolved
11616/2012_11_15_12_00_00_1,11616,2012_11_15_12_00_00_1,data\raw\SDOBenchmark_full\training\11616\2012_11_15_12_00_00_1,40,data\raw\SDOBenchmark_full\training\11616\2012_11_15_12_00_00_1\2012-11-16T005513__1700.jpg,1,QUIET,resolved
12390/2015_07_29_00_42_00_0,12390,2015_07_29_00_42_00_0,data\raw\SDOBenchmark_full\training\12390\2015_07_29_00_42_00_0,40,data\raw\SDOBenchmark_full\training\12390\2015_07_29_00_42_00_0\2015-07-29T003200__1700.jpg,1,QUIET,resolved
12480/2016_01_15_02_40_23_1,12480,2016_01_15_02_40_23_1,data\raw\SDOBenchmark_full\training\12480\2016_01_15_02_40_23_1,40,data\raw\SDOBenchmark_full\training\12480\2016_01_15_02_40_23_1\2016-01-15T151500__1700.jpg,1,QUIET,resolved
12275/2015_01_30_16_41_01_0,12275,2015_01_30_16_41_01_0,data\raw\SDOBenchmark_full\training\12275\2015_01_30_16_41_01_0,40,data\raw\SDOBenchmark_full\training\12275\2015_01_30_16_41_01_0\2015-01-30T163101__1700.jpg,1,QUIET,resolved
